model,family,mtype,size,sub_i,sub_j,scope,human_r,pred_r,signed_diff,abs_diff
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,PANAS_Negative_Affect,cross_scale,0.02022259221160222,-0.49575853025654115,-0.5159811224681434,0.5159811224681434
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,POM_Peace_of_Mind,cross_scale,0.02538910256457379,0.640529990677653,0.6151408881130792,0.6151408881130792
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,BigFive_Extraversion,cross_scale,0.1484577372088443,0.6543349501742286,0.5058772129653843,0.5058772129653843
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,BigFive_Agreeableness,cross_scale,0.3098355967896596,0.2212523250275139,-0.0885832717621457,0.0885832717621457
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,BigFive_Conscientiousness,cross_scale,0.05415010027048374,0.49587747768445195,0.4417273774139682,0.4417273774139682
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,BigFive_Neuroticism,cross_scale,-0.07552729449612358,-0.43763785197785265,-0.36211055748172905,0.36211055748172905
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,BigFive_Openness,cross_scale,0.13759489945004377,0.5599703154370362,0.42237541598699246,0.42237541598699246
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,SelfConst_Independent_self,cross_scale,0.07810236573294564,0.4647650562855661,0.3866626905526204,0.3866626905526204
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,SelfConst_Interdependent_self,cross_scale,0.3763493765579964,0.21316129111417348,-0.1631880854438229,0.1631880854438229
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,LifeSat_Life_Satisfaction,cross_scale,0.016934114436896883,0.6784052471975492,0.6614711327606524,0.6614711327606524
qwen14b_base,qwen,base,14.0,IRI_Perspective_taking,Lonely_Loneliness,cross_scale,-0.18499379293620513,-0.631910033136473,-0.4469162402002679,0.4469162402002679
qwen14b_base,qwen,base,14.0,IRI_Fantasy,IRI_Empathic_concern,within_scale,0.37062091961610555,0.25704981847557506,-0.11357110114053048,0.11357110114053048
qwen14b_base,qwen,base,14.0,IRI_Fantasy,IRI_Personal_distress,within_scale,0.3308957665144541,0.6807097583143099,0.3498139917998558,0.3498139917998558
qwen14b_base,qwen,base,14.0,IRI_Fantasy,PANAS_Positive_Affect,cross_scale,-0.0007664699810815736,0.01861231861580424,0.019378788596885813,0.019378788596885813
qwen14b_base,qwen,base,14.0,IRI_Fantasy,PANAS_Negative_Affect,cross_scale,0.2238166936468798,0.6938456248996095,0.4700289312527297,0.4700289312527297
qwen14b_base,qwen,base,14.0,IRI_Fantasy,POM_Peace_of_Mind,cross_scale,-0.1389352237888281,-0.47993052022429483,-0.3409952964354667,0.3409952964354667
qwen14b_base,qwen,base,14.0,IRI_Fantasy,BigFive_Extraversion,cross_scale,0.08070869478572577,-0.17554242971438763,-0.2562511245001134,0.2562511245001134
qwen14b_base,qwen,base,14.0,IRI_Fantasy,BigFive_Agreeableness,cross_scale,0.08107825652881638,0.036468438680104937,-0.044609817848711444,0.044609817848711444
qwen14b_base,qwen,base,14.0,IRI_Fantasy,BigFive_Conscientiousness,cross_scale,-0.20344525165859495,-0.6352051812318226,-0.4317599295732276,0.4317599295732276
qwen14b_base,qwen,base,14.0,IRI_Fantasy,BigFive_Neuroticism,cross_scale,0.21553175821097054,0.6467817312245253,0.4312499730135548,0.4312499730135548
qwen14b_base,qwen,base,14.0,IRI_Fantasy,BigFive_Openness,cross_scale,-0.050456731884954045,-0.23891508056633026,-0.18845834868137623,0.18845834868137623
qwen14b_base,qwen,base,14.0,IRI_Fantasy,SelfConst_Independent_self,cross_scale,0.0054414023548496945,-0.46164834029166224,-0.46708974264651193,0.46708974264651193
qwen14b_base,qwen,base,14.0,IRI_Fantasy,SelfConst_Interdependent_self,cross_scale,0.18166607648775265,0.13557429758470707,-0.04609177890304558,0.04609177890304558
qwen14b_base,qwen,base,14.0,IRI_Fantasy,LifeSat_Life_Satisfaction,cross_scale,-0.11825753674661492,-0.457551580293364,-0.3392940435467491,0.3392940435467491
qwen14b_base,qwen,base,14.0,IRI_Fantasy,Lonely_Loneliness,cross_scale,0.01886612683268792,0.3218073428443347,0.3029412160116468,0.3029412160116468
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,IRI_Personal_distress,within_scale,0.37826233055658887,0.09177038688962544,-0.2864919436669634,0.2864919436669634
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,PANAS_Positive_Affect,cross_scale,0.005608801458759187,0.2819078361794094,0.2762990347206502,0.2762990347206502
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,PANAS_Negative_Affect,cross_scale,0.21016824265139583,0.08563675079475186,-0.12453149185664397,0.12453149185664397
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,POM_Peace_of_Mind,cross_scale,-0.09781734614554669,0.07906631750875422,0.17688366365430092,0.17688366365430092
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,BigFive_Extraversion,cross_scale,0.13104691989342732,0.3207879263895213,0.189741006496094,0.189741006496094
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,BigFive_Agreeableness,cross_scale,0.47008917240104137,0.7120373485549555,0.24194817615391412,0.24194817615391412
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,BigFive_Conscientiousness,cross_scale,-0.10935901288174758,-0.11643435596784164,-0.00707534308609406,0.00707534308609406
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,BigFive_Neuroticism,cross_scale,0.14958593144225496,-0.06344033048488837,-0.21302626192714333,0.21302626192714333
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,BigFive_Openness,cross_scale,0.06526404310027607,0.055341860149228664,-0.009922182951047409,0.009922182951047409
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,SelfConst_Independent_self,cross_scale,-0.08030154159325761,0.21459699974597443,0.29489854133923205,0.29489854133923205
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,SelfConst_Interdependent_self,cross_scale,0.43741829970017804,0.33116276734840755,-0.10625553235177049,0.10625553235177049
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,LifeSat_Life_Satisfaction,cross_scale,-0.09947722987819718,0.10656658759169213,0.2060438174698893,0.2060438174698893
qwen14b_base,qwen,base,14.0,IRI_Empathic_concern,Lonely_Loneliness,cross_scale,-0.144702481326898,-0.3414866114631037,-0.19678413013620571,0.19678413013620571
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,PANAS_Positive_Affect,cross_scale,-0.2855822135455922,-0.3642358156412508,-0.07865360209565858,0.07865360209565858
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,PANAS_Negative_Affect,cross_scale,0.5294570102216241,0.8764825952833388,0.34702558506171477,0.34702558506171477
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,POM_Peace_of_Mind,cross_scale,-0.38838398783435985,-0.8086884531358216,-0.42030446530146176,0.42030446530146176
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,BigFive_Extraversion,cross_scale,-0.05793353535929269,-0.5324414181625735,-0.4745078828032808,0.4745078828032808
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,BigFive_Agreeableness,cross_scale,0.25580765690582663,0.0812506223006964,-0.17455703460513022,0.17455703460513022
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,BigFive_Conscientiousness,cross_scale,-0.34014249259700197,-0.7922995541368595,-0.4521570615398575,0.4521570615398575
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,BigFive_Neuroticism,cross_scale,0.5104295874631224,0.871185345170402,0.36075575770727963,0.36075575770727963
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,BigFive_Openness,cross_scale,-0.20019374110714014,-0.6380562448225126,-0.4378625037153724,0.4378625037153724
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,SelfConst_Independent_self,cross_scale,-0.18524912818466827,-0.7430193421012711,-0.5577702139166028,0.5577702139166028
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,SelfConst_Interdependent_self,cross_scale,0.31154484142182914,0.1226247804383335,-0.18892006098349565,0.18892006098349565
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,LifeSat_Life_Satisfaction,cross_scale,-0.2644579776515124,-0.7933777779219149,-0.5289198002704025,0.5289198002704025
qwen14b_base,qwen,base,14.0,IRI_Personal_distress,Lonely_Loneliness,cross_scale,0.18842654885845006,0.6927430932357312,0.5043165443772812,0.5043165443772812
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,PANAS_Negative_Affect,within_scale,-0.11554865878864311,-0.357632757722849,-0.2420840989342059,0.2420840989342059
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,POM_Peace_of_Mind,cross_scale,0.40439802398524816,0.6138156363195533,0.20941761233430511,0.20941761233430511
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,BigFive_Extraversion,cross_scale,0.304035391358864,0.7768659083379397,0.4728305169790757,0.4728305169790757
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,BigFive_Agreeableness,cross_scale,-0.09534335408890898,0.04300500142927359,0.1383483555181826,0.1383483555181826
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,BigFive_Conscientiousness,cross_scale,0.3535661062107319,0.2764927136578471,-0.07707339255288481,0.07707339255288481
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,BigFive_Neuroticism,cross_scale,-0.2395934489048498,-0.3128185043568548,-0.07322505545200503,0.07322505545200503
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,BigFive_Openness,cross_scale,0.39993942124856113,0.7414933880457174,0.34155396679715627,0.34155396679715627
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,SelfConst_Independent_self,cross_scale,0.5018794906994306,0.3536834122718643,-0.14819607842756632,0.14819607842756632
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,SelfConst_Interdependent_self,cross_scale,0.02702653238416616,0.30023571331916693,0.2732091809350008,0.2732091809350008
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,LifeSat_Life_Satisfaction,cross_scale,0.37544864413492185,0.661149567488473,0.28570092335355113,0.28570092335355113
qwen14b_base,qwen,base,14.0,PANAS_Positive_Affect,Lonely_Loneliness,cross_scale,-0.3697831339693283,-0.616726995157642,-0.24694386118831363,0.24694386118831363
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,POM_Peace_of_Mind,cross_scale,-0.5766884713941555,-0.8358595715754232,-0.25917110018126777,0.25917110018126777
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,BigFive_Extraversion,cross_scale,-0.13238053579979112,-0.522788932617938,-0.3904083968181469,0.3904083968181469
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,BigFive_Agreeableness,cross_scale,-0.057401748072570556,0.04496621689739534,0.10236796496996589,0.10236796496996589
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,BigFive_Conscientiousness,cross_scale,-0.2985335682367622,-0.7676352516275489,-0.4691016833907867,0.4691016833907867
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,BigFive_Neuroticism,cross_scale,0.5956331777420659,0.8788061947656184,0.28317301702355246,0.28317301702355246
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,BigFive_Openness,cross_scale,-0.1167409204094412,-0.5792503994212314,-0.4625094790117902,0.4625094790117902
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,SelfConst_Independent_self,cross_scale,-0.22638105363034886,-0.7443358263196247,-0.5179547726892758,0.5179547726892758
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,SelfConst_Interdependent_self,cross_scale,0.08438837165734253,0.071659222082376,-0.012729149574966528,0.012729149574966528
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,LifeSat_Life_Satisfaction,cross_scale,-0.4079942081992174,-0.8075715388797801,-0.39957733068056267,0.39957733068056267
qwen14b_base,qwen,base,14.0,PANAS_Negative_Affect,Lonely_Loneliness,cross_scale,0.33860007776267187,0.6527083142257898,0.3141082364631179,0.3141082364631179
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,BigFive_Extraversion,cross_scale,0.10823774330430319,0.7293417648524174,0.6211040215481143,0.6211040215481143
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,BigFive_Agreeableness,cross_scale,0.06508227849248076,-0.0027731613819394645,-0.06785543987442022,0.06785543987442022
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,BigFive_Conscientiousness,cross_scale,0.20462407636618452,0.7199960960487227,0.5153720196825382,0.5153720196825382
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,BigFive_Neuroticism,cross_scale,-0.525213997135656,-0.7666446081944049,-0.24143061105874897,0.24143061105874897
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,BigFive_Openness,cross_scale,0.14277607218964655,0.7624136026231789,0.6196375304335324,0.6196375304335324
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,SelfConst_Independent_self,cross_scale,0.28951925928705624,0.7120372144598012,0.42251795517274493,0.42251795517274493
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,SelfConst_Interdependent_self,cross_scale,0.04103846906354321,0.03239244362972762,-0.008646025433815596,0.008646025433815596
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,LifeSat_Life_Satisfaction,cross_scale,0.6897377245732463,0.914388887680434,0.2246511631071877,0.2246511631071877
qwen14b_base,qwen,base,14.0,POM_Peace_of_Mind,Lonely_Loneliness,cross_scale,-0.46731797228577976,-0.8127256402671439,-0.34540766798136413,0.34540766798136413
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,BigFive_Agreeableness,within_scale,-0.09495783761152422,0.18118624766447455,0.27614408527599876,0.27614408527599876
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,BigFive_Conscientiousness,within_scale,-0.0749633428742371,0.48309073924340185,0.558054082117639,0.558054082117639
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,BigFive_Neuroticism,within_scale,0.013526683613174047,-0.5174717551971637,-0.5309984388103377,0.5309984388103377
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,BigFive_Openness,within_scale,0.37402888768519305,0.793522849678681,0.419493961993488,0.419493961993488
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,SelfConst_Independent_self,cross_scale,0.38306504051284407,0.5237211079998922,0.14065606748704818,0.14065606748704818
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,SelfConst_Interdependent_self,cross_scale,0.10873852899290005,0.22193296879793745,0.11319443980503739,0.11319443980503739
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,LifeSat_Life_Satisfaction,cross_scale,0.15147760546080166,0.7622948338568791,0.6108172283960774,0.6108172283960774
qwen14b_base,qwen,base,14.0,BigFive_Extraversion,Lonely_Loneliness,cross_scale,-0.45893562669314314,-0.7839196922232199,-0.32498406553007675,0.32498406553007675
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,BigFive_Conscientiousness,within_scale,0.010206914425635804,-0.11412242886608753,-0.12432934329172333,0.12432934329172333
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,BigFive_Neuroticism,within_scale,-0.16045446667397484,-0.13063557929179315,0.02981888738218169,0.02981888738218169
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,BigFive_Openness,within_scale,-0.04603266627331203,-0.19119725563333798,-0.14516458936002594,0.14516458936002594
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,SelfConst_Independent_self,cross_scale,-0.13882791379813522,0.1342651375565459,0.2730930513546811,0.2730930513546811
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,SelfConst_Interdependent_self,cross_scale,0.4270687033594729,0.3883561112373042,-0.03871259212216871,0.03871259212216871
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,LifeSat_Life_Satisfaction,cross_scale,-0.06816724713299371,-0.005130607293359247,0.06303663983963446,0.06303663983963446
qwen14b_base,qwen,base,14.0,BigFive_Agreeableness,Lonely_Loneliness,cross_scale,-0.12118389815154325,-0.2659198528577471,-0.14473595470620387,0.14473595470620387
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,BigFive_Neuroticism,within_scale,-0.2594539542198637,-0.7633188444019228,-0.503864890182059,0.503864890182059
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,BigFive_Openness,within_scale,0.054626354289583144,0.5588619954432206,0.5042356411536374,0.5042356411536374
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,SelfConst_Independent_self,cross_scale,0.1737890582742088,0.6336692668007199,0.4598802085265111,0.4598802085265111
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,SelfConst_Interdependent_self,cross_scale,-0.001815418535962263,-0.17482855576076,-0.17301313722479775,0.17301313722479775
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,LifeSat_Life_Satisfaction,cross_scale,0.2171927893560278,0.7265156543883422,0.5093228650323144,0.5093228650323144
qwen14b_base,qwen,base,14.0,BigFive_Conscientiousness,Lonely_Loneliness,cross_scale,-0.17535953211998112,-0.5962914651555558,-0.42093193303557463,0.42093193303557463
qwen14b_base,qwen,base,14.0,BigFive_Neuroticism,BigFive_Openness,within_scale,-0.04453878056195146,-0.5062228291879547,-0.4616840486260032,0.4616840486260032
qwen14b_base,qwen,base,14.0,BigFive_Neuroticism,SelfConst_Independent_self,cross_scale,-0.1533157014938961,-0.7769634736922629,-0.6236477721983669,0.6236477721983669
qwen14b_base,qwen,base,14.0,BigFive_Neuroticism,SelfConst_Interdependent_self,cross_scale,0.006202052804937895,0.04401845915457152,0.037816406349633624,0.037816406349633624
qwen14b_base,qwen,base,14.0,BigFive_Neuroticism,LifeSat_Life_Satisfaction,cross_scale,-0.2833454572921715,-0.7256450682534931,-0.4422996109613216,0.4422996109613216
qwen14b_base,qwen,base,14.0,BigFive_Neuroticism,Lonely_Loneliness,cross_scale,0.23433231960160503,0.7130314077222318,0.4786990881206268,0.4786990881206268
qwen14b_base,qwen,base,14.0,BigFive_Openness,SelfConst_Independent_self,cross_scale,0.3406711029459182,0.5705034271104766,0.22983232416455845,0.22983232416455845
qwen14b_base,qwen,base,14.0,BigFive_Openness,SelfConst_Interdependent_self,cross_scale,-0.09968517341068107,0.021049179354477567,0.12073435276515865,0.12073435276515865
qwen14b_base,qwen,base,14.0,BigFive_Openness,LifeSat_Life_Satisfaction,cross_scale,0.1359975269215463,0.8004033963118398,0.6644058693902934,0.6644058693902934
qwen14b_base,qwen,base,14.0,BigFive_Openness,Lonely_Loneliness,cross_scale,-0.28421352723895305,-0.7019219912995572,-0.4177084640606042,0.4177084640606042
qwen14b_base,qwen,base,14.0,SelfConst_Independent_self,SelfConst_Interdependent_self,within_scale,-0.0487859894791837,-0.01988976122989402,0.028896228249289682,0.028896228249289682
qwen14b_base,qwen,base,14.0,SelfConst_Independent_self,LifeSat_Life_Satisfaction,cross_scale,0.3274941122911161,0.7178994434066382,0.39040533111552217,0.39040533111552217
